"syn",614
"algebra",614
"rulebased",614
"impression",614
"maybe",613
"copying",613
"enhancing",613
"pointer",613
"henderson",612
"museum",612
"joined",612
"comp",612
"diab",612
"engagement",612
"multi-modal",611
"copies",611
"demo",611
"sf",611
"informally",611
"liwc",611
"traces",610
"personalized",610
"skeleton",610
"penalize",610
"run-time",610
"compounding",610
"rose",609
"definiteness",609
"categorize",609
"cui",609
"interlingua",609
"inadequate",609
"chomsky",608
"lesk",608
"optimality",608
"lexicon-based",607
"sagae",607
"negra",607
"opinionated",606
"hter",606
"remarkable",606
"bakeoff",606
"hardware",605
"genuine",605
"registered",605
"griffiths",605
"conveys",605
"queried",605
"election",605
"agglomerative",604
"drastically",604
"exploratory",604
"emerge",604
"continuously",604
"departure",603
"glue",603
"pictures",603
"conducting",603
"spam",603
"essence",603
"justified",603
"resolver",603
"dissimilar",602
"minute",602
"motivations",602
"croft",602
"subclass",602
"brand",602
"motivates",602
"libraries",601
"carreras",601
"lang",601
"broad-coverage",601
"tsujii",601
"f1-score",601
"nearby",601
"card",600
"emerged",599
"pursue",599
"stressed",599
"paraphrased",599
"enrichment",598
"degrades",598
"reg",598
"denominator",598
"resort",598
"parametric",598
"cohen''s",598
"rf",598
"puts",597
"hospital",597
"berger",596
"cws",595
"september",595
"boston",595
"checker",594
"viewing",594
"naturalness",594
"open-domain",594
"dropping",594
"agrees",594
"incompatible",594
"unweighted",593
"slash",593
"fish",593
"merges",593
"mfs",592
"freq",592
"bare",592
"nguyen",592
"sensible",592
"draft",591
"kay",591
"analyser",591
"noticeable",591
"entail",591
"esa",590
"setups",590
"communications",590
"xia",590
"temperature",590
"birth",590
"custom",589
"famous",589
"thomas",589
"hierarchically",589
"cross-linguistic",589
"remember",589
"organised",588
"machine-learning",588
"subclasses",588
"quote",588
"abney",588
"coders",588
"penalties",588
"breakdown",588
"edus",588
"etzioni",588
"competence",587
"displaying",587
"artificially",587
"insightful",587
"hatzivassiloglou",587
"hot",587
"attitudes",586
"monitor",586
"utze",586
"animals",585
"subcorpus",585
"ws",585
"projecting",585
"hurt",585
"ec",585
"subcategories",584
"dep",584
"misses",584
"non-negative",584
"shifting",584
"lay",583
"film",583
"monosemous",582
"stone",582
"permitted",582
"fixing",582
"fear",582
"ρ",582
"matters",581
"multi-task",581
"portable",581
"agent''s",581
"twelve",581
"cutting",581
"artifact",581
"minus",580
"interrogative",580
"depression",580
"everyday",579
"descriptor",578
"omission",578
"refining",578
"erk",578
"cmu",578
"bi",578
"arity",578
"subordinating",578
"violate",577
"london",577
"landauer",577
"reads",576
"punctuations",576
"conform",576
"english-chinese",576
"road",576
"enumerate",575
"ei",575
"single-word",575
"proxy",575
"oil",575
"ll",575
"scan",575
"approached",574
"shell",574
"wait",574
"contrasting",574
"asian",574
"execute",574
"zhai",574
"tracker",573
"chair",573
"conjecture",573
"metonymic",573
"epochs",573
"eliminates",572
"deliver",572
"dominate",572
"ch",572
"squared",572
"police",572
"succeed",571
"recognised",571
"higher-level",571
"guo",571
"gp",570
"long-term",570
"bucket",570
"one''s",570
"aux",570
"sat",569
"dcs",569
"crawl",569
"oovs",569
"buttons",569
"um",569
"ill-formed",568
"taiwan",568
"exhibited",568
"accepting",567
"telic",567
"children''s",567
"inc.",567
"security",567
"schedule",567
"arrow",567
"fellowship",567
"george",567
"weakness",567
"non-empty",566
"rt",566
"subsumes",566
"silence",566
"tended",566
"bears",566
"sidner",566
"useless",566
"ordinal",565
"cut-off",565
"burden",565
"straightforwardly",565
"somehow",564
"innovative",564
"substructures",564
"set-up",564
"po",564
"outlines",563
"temporally",563
"sang",563
"reconstruct",563
"grading",563
"temporally",563
"outlines",563
"reconstruct",563
"sang",563
"enriching",562
"managed",562
"unification-based",562
"multiplicative",562
"borrowed",561
"formalization",561
"refinements",561
"d2",561
"widespread",561
"encouraged",561
"rigid",561
"numbered",561
"katakana",561
"adjusting",561
"contradictory",560
"offering",560
"linearization",560
"consumer",559
"misleading",559
"bikel",559
"morning",559
"lesser",559
"treetagger",559
"evenly",559
"baldridge",558
"august",558
"rs",558
"grades",558
"martins",558
"unicode",557
"india",557
"rp",557
"voorhees",557
"quoted",556
"uh",556
"ldoce",556
"clitics",556
"dramatic",556
"inaccurate",555
"kendall''s",555
"fl",555
"stacked",554
"prp",554
"translational",554
"swap",554
"consequent",554
"counter",554
"arithmetic",554
"labeler",553
"facets",553
"assessors",553
"ago",553
"estonian",553
"hints",552
"retrieves",552
"unbalanced",552
"syllabification",551
"interoperability",551
"topology",551
"bars",551
"ur",551
"scientists",550
"bio",550
"separates",550
"best-first",550
"prominence",549
"explanatory",549
"military",549
"sarcastic",549
"melamed",549
"succeeds",548
"clarke",547
"lexicographers",547
"rhyme",547
"impressive",547
"formulations",547
"je",547
"tier",547
"physics",546
"perl",546
"agr",546
"inferior",546
"jelinek",546
"outer",546
"localization",546
"accessing",546
"talks",545
"alter",545
"logically",545
"excerpts",545
"researches",545
"unmarked",545
"winning",544
"arising",544
"rbmt",544
"teufel",544
"constrains",544
"comparability",544
"signed",543
"clicking",543
"aggregating",543
"colors",543
"oh",543
"antonym",543
"replicate",543
"instantiate",543
"notations",542
"institutions",542
"friend",542
"typological",542
"analogously",542
"simplifications",542
"guiding",541
"misclassified",541
"oregon",541
"okay",541
"wordnet-based",541
"wfst",541
"hat",541
"mere",541
"expands",541
"symptom",541
"integers",540
"sm",540
"ami",540
"dis",540
"webber",540
"guideline",540
"x-axis",540
"mln",540
"yellow",540
"all-words",540
"reactions",539
"bod",539
"impractical",539
"systemic",539
"repositories",539
"non-linguistic",539
"opens",539
"attained",539
"keller",538
"qualities",538
"annotates",538
"ud",538
"termed",538
"bush",538
"undesirable",537
"portland",537
"prevalence",537
"leverages",537
"word-sense",536
"father",536
"nenkova",536
"simulator",535
"spellings",535
"plane",535
"definitely",535
"quantitatively",535
"precisions",535
"cheap",535
"reorder",534
"hypertext",534
"practices",534
"best-performing",534
"del",534
"simplifies",534
"accompanying",533
"approximates",533
"enumeration",533
"riedel",533
"abilities",533
"pushed",533
"grounds",532
"listening",532
"follow-up",531
"engage",531
"phrase-level",531
"senseval-3",531
"recovering",531
"enhancement",531
"epoch",530
"wide-coverage",530
"pan",530
"win",530
"mcclosky",529
"nltk",529
"unify",529
"v.",529
"distribute",529
"toy",529
"pos-tagged",529
"lexicalised",529
"pet",529
"striking",528
"dan",528
"harabagiu",528
"acknowledgment",528
"compiler",528
"ended",528
"s3",527
"acting",527
"prerequisite",527
"negligible",527
"auc",527
"host",527
"manuals",527
"tightly",527
"nuggets",527
"somewhere",527
"cold",527
"crawled",526
"rr",526
"tectogrammatical",526
"hi",526
"spreading",526
"selections",526
"verbmobil",526
"mae",526
"sys",526
"jordan",526
"exemplars",525
"scfs",525
"r1",525
"lascarides",525
"illustrating",525
"evaluator",525
"crammer",524
"rendered",523
"avg",523
"radio",523
"elicit",523
"earley",523
"fell",523
"senseval",523
"crowd",523
"mixtures",522
"driver",522
"compiling",522
"worlds",522
"dyer",522
"circles",522
"anaphoricity",522
"unambiguously",522
"subsumed",522
"reused",521
"mstparser",521
"treelet",521
"radical",521
"ns",521
"intensional",520
"dummy",520
"cup",520
"existential",520
"lectures",520
"humor",520
"interlingual",520
"commitment",520
"constantly",520
"undefined",520
"kilgarriff",520
"richness",519
"irrespective",519
"romance",519
"nombank",518
"lus",518
"feeling",518
"routine",518
"attaches",518
"poss",518
"skill",517
"archive",517
"influential",517
"r2",517
"organizing",517
"domainspecific",517
"devise",517
"stating",516
"fisher",516
"volunteers",516
"formatting",516
"actively",516
"header",516
"accessibility",515
"bi-gram",515
"hand-coded",515
"ranged",515
"viz.",515
"politeness",515
"in-depth",515
"triplet",514
"hyperplane",514
"losing",514
"princeton",514
"g2p",514
"agglutinative",514
"premises",514
"ag",514
"target-language",513
"begun",513
"wan",513
"irony",513
"discounting",513
"exhaustively",513
"clusterings",512
"ha",512
"fitness",512
"efficacy",512
"fa",512
"shifted",512
"discharge",512
"fund",511
"remote",511
"shapes",511
"citing",511
"english-french",511
"descendants",511
"karttunen",510
"binarized",510
"kyoto",510
"covariance",510
"collapsing",510
"pn",510
"hinton",510
"sbar",509
"invoked",509
"concreteness",509
"chambers",509
"outliers",509
"articulation",508
"full-text",508
"lcfrs",508
"von",508
"bags",508
"tsg",508
"question-answer",508
"amt",507
"skipped",507
"europe",507
"π",507
"phonotactic",507
"fan-out",507
"muc-6",507
"preservation",507
"innovation",507
"preparing",507
"gray",506
"sublanguage",506
"justify",506
"initiated",506
"harmony",506
"automate",505
"libsvm",505
"imposes",505
"mate",505
"long-range",505
"imbalance",505
"scanning",505
"humanities",505
"auto",504
"carlson",504
"rights",504
"monday",504
"brazilian",504
"gi",504
"goodness",504
"tu",504
"head-driven",504
"rosenfeld",503
"d1",503
"pressure",503
"clinton",503
"dop",503
"sees",503
"ide",503
"termination",502
"carlo",502
"binomial",502
"recommend",502
"holders",502
"approximating",502
"awareness",502
"pomdp",502
"confirming",501
"atis",501
"iwslt",501
"dominating",501
"instructional",501
"automation",501
"recipient",501
"pdf",500
"golden",500
"functionalities",500
"histories",500
"arguing",500
"ahead",500
"harris",500
"person''s",500
"inequality",500
"exemplar",500
"buchholz",499
"rational",499
"timebank",499
"staff",499
"cooperation",499
"town",499
"kudo",499
"equipped",499
"code-switching",499
"circle",498
"resemble",498
"reformulation",498
"germanet",498
"exposed",498
"relax",498
"reserved",497
"blood",497
"johansson",497
"parliament",497
"meets",497
"moldovan",497
"cfgs",497
"nominalization",497
"turian",497
"printed",496
"speedup",496
"fillmore",496
"son",496
"www",495
"defaults",495
"loglinear",495
"industrial",495
"suit",494
"winner",494
"pop",494
"morphs",494
"non-parametric",494
"pca",494
"pb",494
"accents",494
"repeating",494
"nt",493
"text-to-speech",493
"marginally",493
"workbench",493
"clitic",493
"facebook",493
"adjustment",493
"closeness",493
"earthquake",493
"anger",492
"int",492
"west",492
"degrade",492
"labor",492
"glass",492
"semi-automatically",492
"eng",492
"centers",492
"undergo",492
"sliding",491
"oral",491
"metamap",491
"targeting",491
"ln",491
"entailments",491
"hockenmaier",491
"customized",490
"picks",490
"slope",490
"val",489
"managing",489
"dorr",489
"xinhua",489
"eleven",489
"cps",489
"documented",488
"safe",488
"prototypes",488
"inside-outside",488
"elaborated",488
"f-structures",488
"deverbal",488
"restricts",488
"compromise",488
"interruption",488
"token-level",488
"multiplying",487
"grandparent",487
"emphasized",487
"italics",487
"blank",487
"antonymy",487
"assert",487
"germany",487
"manageable",487
"opposition",487
"monte",486
"spelled",486
"savings",486
"clicks",486
"dmv",486
"t3",486
"pron",485
"fills",485
"fig",485
"mani",485
"favors",485
"charts",485
"tom",484
"vpc",484
"rewards",484
"master",484
"metaphoric",484
"evaluative",484
"fixation",484
"atom",484
"nr",484
"similarity-based",484
"os",483
"unspecified",483
"favour",483
"attribute-value",483
"e-step",483
"diagrams",482
"advantageous",482
"ba",482
"ann",482
"unl",481
"non-english",481
"verb''s",481
"spanish-english",481
"vv",481
"distractor",481
"degraded",481
"enhancements",481
"look-up",481
"discount",480
"ij",480
"coercion",480
"crowdsourced",480
"impacts",480
"deterministically",480
"behavioral",480
"headings",480
"nominalizations",480
"suffice",479
"malay",479
"predications",479
"centroids",479
"ad-hoc",479
"entering",479
"copied",479
"wh",479
"integral",478
"increment",478
"goldstandard",478
"rendering",478
"channels",478
"referenced",478
"sproat",478
"ist",478
"κ",478
"conveying",477
"source-target",477
"tnt",477
"dobj",477
"cherry",477
"cca",477
"asserted",477
"schools",476
"drink",476
"alternating",476
"pos-tagging",476
"motivating",476
"derivatives",476
"learner''s",476
"compositions",476
"posteriors",476
"kuhn",476
"bitexts",475
"possess",475
"exploitation",475
"cars",475
"luo",475
"hub",475
"methodological",474
"lowercased",474
"handful",474
"conferences",474
"celex",474
"yi",474
"zettlemoyer",474
"rasp",474
"substance",474
"augmentation",474
"plant",474
"duplicates",473
"untagged",473
"tamil",473
"ax",473
"manipulate",473
"machinery",473
"arrived",473
"benchmarks",473
"interacts",472
"seventh",472
"loosely",472
"coffee",472
"qualitatively",472
"scarce",472
"conj",471
"bangalore",471
"koller",471
"confusing",471
"standing",471
"unsegmented",471
"reduplication",471
"dumais",470
"pm",470
"nonlinear",470
"episodes",470
"novice",469
"hajiˇc",469
"attentional",469
"bootstrapped",469
"joining",469
"nonparametric",469
"sub-trees",469
"army",469
"para",469
"infeasible",468
"verb-object",468
"blitzer",468
"und",468
"unavailable",468
"tdt",468
"indonesian",468
"low-frequency",468
"maximized",468
"cas",468
"slowly",468
"collocates",468
"render",467
"east",467
"constraint-based",467
"touch",467
"ls",467
"adverse",467
"bojar",467
"ripper",467
"db",467
"w1",467
"plsa",467
"fan",467
"letting",466
"resultant",466
"regional",466
"iterate",466
"slice",466
"loaded",466
"m1",466
"chodorow",466
"fundamentally",466
"anywhere",466
"pollard",466
"cooccurrences",466
"microblogs",465
"internally",465
"fp7",465
"asher",465
"bunescu",465
"james",465
"traum",465
"clef",464
"western",464
"enforcing",464
"sgml",464
"gurevych",464
"synthesized",464
"dark",464
"moderately",464
"b1",464
"predominantly",464
"bioscope",463
"nuclear",463
"attributive",463
"transformation-based",463
"worthwhile",462
"homogeneity",462
"inspecting",462
"mimic",462
"human-computer",462
"hedging",462
"familiarity",462
"retraining",461
"micro",461
"heard",461
"remarkably",461
"lookahead",461
"pbsmt",461
"pre-trained",461
"analysts",461
"cleaned",461
"pretty",461
"derivative",461
"nowadays",460
"sixth",460
"wishes",460
"killed",460
"annealing",460
"example-based",460
"bagging",460
"ancient",459
"ra",459
"establishes",459
"designer",459
"disk",459
"lessons",459
"summarizers",459
"sigmoid",459
"concentration",459
"equivalently",458
"boldface",458
"revise",458
"differed",457
"differential",457
"passonneau",457
"resolves",457
"non-overlapping",457
"deployment",457
"roc",457
"many-to-many",457
"recognise",457
"lb",456
"slavic",456
"prince",456
"coordinations",456
"lsi",456
"tei",456
"football",456
"hmm-based",456
"minimized",456
"collectively",456
"interviews",455
"wp",455
"optimizes",455
"hyperlinks",455
"lazy",455
"a0",455
"hint",455
"catch",455
"mandatory",455
"multi-party",455
"land",455
"demographic",454
"shed",454
"overgeneration",454
"evoke",454
"subspace",454
"leader",454
"disadvantages",454
"reachable",454
"domingos",454
"locating",453
"mcmc",453
"anova",453
"opt",453
"delivered",453
"bringing",453
"pos-tag",453
"excludes",453
"specialised",453
"digit",453
"multi",453
"shot",453
"tongue",452
"guesses",452
"director",452
"english-spanish",452
"supplementary",452
"tempeval",452
"phi",452
"exchanges",452
"spine",451
"precondition",451
"tones",451
"illustrative",451
"reconstructed",451
"aggressive",451
"recipe",451
"trouble",451
"shortly",451
"rouge-2",451
"preconditions",450
"charles",450
"vps",450
"xp",450
"inquiry",450
"encourages",450
"constructive",450
"leacock",450
"sing",450
"minister",449
"successively",449
"com",449
"traffic",449
"unifying",449
"modals",449
"unobserved",449
"ads",449
"ψ",449
"verb-noun",448
"station",448
"stacks",448
"rouge-1",448
"isolate",448
"penalizes",448
"himself",448
"non-expert",448
"volumes",448
"clearer",447
"guides",447
"won",447
"regularly",447
"repeats",447
"vbz",447
"m2",447
"pos-tags",447
"pu",447
"source-language",446
"coref",446
"pwn",446
"bounding",446
"severely",446
"vbn",446
"court",446
"mb",446
"intonational",445
"parties",445
"nakov",445
"sect",445
"lvcs",445
"completing",445
"elegant",445
"adoption",445
"isomorphic",445
"banerjee",445
"cross-document",445
"molecular",445
"import",444
"elicited",444
"ft",444
"senseval-2",444
"dir",444
"federal",444
"quarter",444
"february",444
"denero",444
"embodied",443
"slang",443
"c_",443
"bible",443
"surveys",443
"morfessor",443
"laptop",443
"b2",443
"sized",442
"subject-verb",442
"sub-tasks",442
"extensible",442
"vapnik",442
"subordination",442
"hwa",442
"spot",441
"carletta",441
"episode",441
"malt",441
"trivially",441
"animation",441
"visualize",441
"finer-grained",440
"advp",440
"beforehand",440
"sense-tagged",440
"regularizer",440
"vocal",440
"sighan",440
"noord",440
"inefficient",440
"sv",440
"jobs",439
"sql",439
"sri",439
"ritter",439
"cipher",438
"optimised",438
"enumerating",438
"built-in",438
"enormous",438
"offsets",438
"merit",438
"ia",438
"responding",438
"pipelined",438
"high-dimensional",438
"factoids",437
"spend",437
"hownet",437
"eisenstein",437
"imposing",437
"alpha",437
"acknowledged",437
"detectors",437
"backtracking",437
"linear-chain",437
"traits",437
"collects",437
"hedges",437
"diachronic",437
"dat",437
"additions",437
"night",436
"discrepancies",436
"narration",436
"appended",436
"closing",436
"participants''",436
"proc",436
"medication",436
"retains",435
"cyk",435
"logarithm",435
"populated",435
"graphemes",435
"apposition",435
"weston",435
"neighbour",435
"porting",435
"correspondingly",435
"uniqueness",435
"serving",434
"chinese-to-english",434
"philosophy",434
"theoretic",434
"zones",434
"snapshot",434
"profit",433
"non-parallel",433
"jean",433
"adaboost",433
"slm",433
"calling",432
"submodular",432
"high-precision",432
"stopped",432
"legitimate",432
"lets",432
"p-value",432
"supplement",432
"duffy",431
"banko",431
"timbl",431
"twofold",431
"dd",431
"hashing",431
"marginals",431
"fruitful",431
"impersonal",430
"appointment",430
"pipelines",430
"quotations",430
"hearing",430
"summer",430
"poem",429
"iob",429
"semitic",429
"sub-task",429
"pursued",429
"open-class",429
"evidences",429
"pair-wise",429
"interview",429
"drift",429
"accented",429
"une",429
"shi",428
"decline",428
"canadian",428
"wordforms",428
"treatments",428
"patents",427
"substructure",427
"mediated",427
"behaves",427
"collapse",427
"patents",427
"mediated",427
"av",427
"collapse",427
"tokenisation",427
"behaves",427
"substructure",427
"theirs",426
"sketched",426
"schematic",426
"outlier",426
"suboptimal",426
"engaged",425
"waiting",425
"finance",425
"anyone",425
"container",425
"speeds",425
"bob",425
"chris",425
"characterizes",425
"sharp",425
"lots",424
"professionals",424
"reliance",424
"bel",424
"continuum",424
"leveraged",424
"eyes",424
"encodings",424
"committed",424
"ponzetto",423
"phonetically",423
"denver",423
"disjunctions",423
"roget''s",423
"connotation",423
"serial",423
"delta",423
"definitional",422
"sole",422
"analogical",422
"f2",422
"lkb",422
"december",422
"ebmt",422
"orientations",422
"harvested",422
"viewpoints",421
"precision-recall",421
"sb",421
"osborne",421
"archives",421
"divides",421
"shaded",421
"poems",421
"tens",421
"mdp",420
"ward",420
"stratified",420
"chan",420
"simplistic",420
"lexical-semantic",420
"off-line",420
"classifier''s",420
"transductive",419
"singletons",419
"spacing",419
"crf-based",419
"backchannels",419
"exposure",419
"xerox",418
"criticism",418
"erroneously",418
"girju",418
"predicateargument",417
"port",417
"thirdly",417
"exclusion",417
"multidimensional",417
"yeah",417
"compete",417
"failing",417
"faces",417
"systems''",416
"mg",416
"append",416
"ned",416
"trainable",416
"bosch",416
"cloud",416
"rapp",416
"dissimilarity",416
"crawling",416
"assembled",415
"terminates",415
"reusable",415
"hanks",415
"retrained",415
"cook",415
"suitability",415
"lrs",414
"tutors",414
"remark",414
"inanimate",414
"η",413
"sinica",413
"omitting",413
"gratefully",413
"barrier",413
"np-hard",413
"alpino",413
"quantifying",412
"titov",412
"nsubj",412
"machine-readable",412
"ice",412
"earliest",412
"causation",412
"eating",412
"specialization",412
"wind",411
"aids",411
"y-axis",411
"arquez",411
"divergences",411
"tensors",411
"registers",411
"virtue",411
"complexities",411
"numerals",411
"pertinent",411
"bj",411
"accommodation",411
"unfamiliar",411
"schapire",411
"enforced",410
"participles",410
"shortcoming",410
"inability",410
"sea",410
"boosted",410
"glossary",410
"mp",410
"markedness",410
"los",410
"mc",410
"drt",410
"disciplines",409
"forward-backward",409
"dom",409
"pitler",409
"sieve",409
"decomposes",409
"laws",409
"colloquial",409
"affairs",408
"left-corner",408
"presuppositions",408
"nuclei",408
"valued",408
"atr",408
"multi-lingual",408
"literacy",408
"rm",408
"lemmatizer",408
"expects",407
"sensors",407
"graphically",407
"coincide",407
"blocked",407
"germanic",407
"document''s",407
"equivalences",407
"snomed",406
"hear",406
"hlt",406
"encyclopedic",406
"evoked",406
"herein",406
"inspected",406
"perplexities",406
"timelines",406
"segmental",406
"avenue",406
"ind",405
"responds",405
"attain",405
"eurowordnet",405
"tape",405
"holistic",405
"fred",405
"separable",405
"yao",405
"obstacle",405
"bell",405
"listeners",405
"bohnet",405
"controversial",405
"bbn",405
"uncommon",405
"glance",404
"ireland",404
"concretely",404
"factuality",404
"bond",404
"sponsored",404
"xle",404
"television",404
"closed-class",404
"licensing",404
"biography",404
"multiply",404
"grey",404
"fulfill",403
"tabular",403
"remedy",403
"constituted",402
"deliberately",402
"norwegian",402
"contributors",402
"thoroughly",402
"generalised",402
"tt",402
"traversing",402
"parenthetical",402
"voted",402
"inferential",401
"facet",401
"younger",401
"streaming",401
"woz",401
"responsibility",401
"border",401
"satta",401
"sgd",400
"bing",400
"insignificant",400
"beta",400
"adaptations",400
"hands",400
"ka",400
"stars",400
"realizing",400
"adnominal",400
"altered",400
"articulatory",400
"heading",400
"appositive",400
"ssl",400
"msr",399
"stsg",399
"opted",399
"elliptical",399
"dogs",399
"admissible",399
"floating",399
"heritage",399
"part-of",399
"bl",398
"fes",398
"pour",398
"parenthesis",398
"anticipate",398
"semeval-2007",398
"dts",398
"taylor",398
"specia",398
"facilitating",398
"voices",398
"matcher",397
"multi-level",397
"halliday",397
"atb",397
"nugget",397
"ve",397
"gapping",397
"amenable",397
"voiced",397
"non-literal",396
"identifiable",396
"entrainment",396
"asd",396
"inspect",396
"continuity",396
"post-edited",396
"crafted",396
"decoded",396
"src",396
"hill",396
"miyao",396
"rationales",396
"terminate",396
"indications",395
"recipes",395
"sensor",395
"competitions",395
"proving",395
"english-german",395
"faculty",395
"cer",395
"till",395
"duplicated",394
"oepen",394
"imbalanced",394
"odds",394
"embed",393
"svr",393
"two-way",393
"kumar",393
"reviewing",393
"faq",393
"parameterization",393
"akin",393
"unlimited",393
"va",393
"loves",393
"caller",393
"agentive",393
"configured",392
"successor",392
"enumerated",392
"providers",392
"brent",392
"focussed",392
"implicatures",392
"beam-search",392
"companion",392
"involvement",392
"pe",391
"mutation",391
"demanding",391
"discriminatively",391
"helpfulness",391
"pushing",391
"hopefully",391
"corporate",391
"tedious",391
"incoherent",391
"identically",390
"emergency",390
"dump",390
"fractional",390
"preventing",390
"african",390
"stand-alone",390
"designers",390
"charge",390
"aligners",389
"converged",389
"institution",389
"customization",389
"emergence",389
"forecast",389
"monotonically",389
"interior",389
"kill",389
"truthful",389
"ere",389
"conditionally",389
"hopkins",389
"hole",389
"tetreault",389
"hand-annotated",388
"yih",388
"pairings",388
"america",388
"hand-written",388
"textbook",388
"prop",388
"reparandum",387
"task-based",387
"heldout",387
"scheduling",387
"analytic",387
"marie",387
"administration",387
"traverse",387
"mm",387
"mitigate",387
"domain-dependent",387
"vo",387
"concordance",386
"ohio",386
"triangle",386
"print",386
"editions",386
"salt",386
"cuts",386
"ukwac",386
"relatives",386
"regularity",386
"truncated",386
"cooking",385
"subcorpora",385
"trans",385
"slovene",385
"tourism",385
"high-frequency",385
"sw",385
"tendencies",385
"friedman",385
"top-1",385
"ee",385
"modularity",384
"non-deterministic",384
"comparably",384
"taskar",384
"cons",384
"opened",384
"seldom",384
"rising",384
"alphabets",384
"seriously",384
"indistinguishable",383
"tk",383
"knn",383
"hook",383
"grs",383
"prasad",383
"potentials",383
"quinlan",383
"descendant",383
"forthcoming",383
"sekine",382
"frequency-based",382
"seemingly",382
"executing",382
"violates",382
"wilks",382
"dna",382
"meronymy",382
"lopez",382
"mohri",382
"mathematics",382
"pv",382
"universities",382
"inserts",381
"uppercase",381
"issued",381
"arrangement",381
"bergsma",381
"scoping",381
"fox",380
"inherits",380
"campaigns",380
"inherit",380
"keystroke",380
"evolving",380
"safety",380
"bacteria",379
"hyper-parameters",379
"dropout",379
"textrank",379
"pre-existing",379
"intra-sentential",379
"non-finite",378
"over-fitting",378
"concatenate",378
"undertaken",378
"rbf",378
"prices",378
"telugu",378
"expressiveness",378
"formulating",378
"investment",378
"cos",378
"mel",377
"backchannel",377
"fruit",377
"elicitation",377
"wilcoxon",377
"succession",377
"exceptional",377
"rater",377
"au",377
"kernel-based",377
"orange",377
"gs",377
"fresh",376
"recruited",376
"k-best",376
"heterogeneity",376
"mildly",376
"topmost",376
"surrogate",375
"ppi",375
"mh",375
"plurals",375
"multidocument",375
"discovers",375
"facing",375
"ternary",375
"nmf",375
"superlative",375
"badly",375
"consulting",375
"replicated",375
"template-based",374
"m-step",374
"tg",374
"scanned",374
"leave-one-out",374
"predictability",374
"markert",374
"monotonicity",374
"doc",374
"chapters",374
"zens",374
"promotion",374
"chief",374
"cbow",374
"ding",373
"kitchen",373
"info",373
"bi-grams",373
"kondrak",373
"peripheral",373
"publishing",373
"annotators''",373
"prose",373
"dirt",372
"assisting",372
"suicide",372
"word-order",372
"commonsense",372
"anthology",372
"summarised",372
"rises",372
"beautiful",372
"swiss",372
"ancestors",372
"buckwalter",372
"agarwal",371
"protocols",371
"lisp",371
"forcing",371
"blum",371
"tan",371
"delayed",371
"lexico-semantic",371
"communicated",371
"restarts",371
"tjong",370
"nations",370
"fsts",370
"singapore",370
"f-measures",370
"yago",370
"topically",370
"incident",370
"november",369
"wine",369
"fu",369
"introductory",369
"genus",369
"gt",369
"standalone",369
"ε",369
"budget",368
"alongside",368
"f1-measure",368
"professor",368
"wildcard",368
"trading",368
"corenlp",368
"cu",368
"timex",368
"anchoring",368
"alphabetic",368
"robots",368
"taught",368
"equipment",368
"largescale",367
"logarithmic",367
"tomorrow",367
"replies",367
"puzzle",367
"balancing",367
"easiest",367
"decomposing",366
"kullback-leibler",366
"pat",366
"e-mail",366
"transferring",366
"sad",366
"identities",366
"synchronization",366
"writer''s",366
"strapparava",366
"backgrounds",366
"mead",366
"ought",366
"newman",366
"recogniser",366
"superiority",366
"appeal",365
"consult",365
"f0",365
"chances",365
"thereof",365
"axes",365
"recurring",365
"str",365
"vt",365
"teach",365
"fun",365
"poorer",365
"uncovered",364
"kn",364
"carpenter",364
"lucene",364
"curriculum",364
"expressivity",364
"gm",364
"vector-based",364
"alias",364
"posting",364
"technically",364
"commit",364
"kurohashi",364
"dans",364
"natural-language",363
"jeju",363
"admit",363
"boosts",363
"agencies",363
"licenses",363
"presentations",363
"content-based",363
"ea",363
"xiong",363
"tiedemann",363
"mark-up",363
"navigate",362
"fifteen",362
"sebastiani",362
"implying",362
"analyst",362
"revealing",362
"deeply",362
"subtitles",362
"populations",362
"phrase-table",362
"supersense",362
"transaction",361
"tang",361
"instantiating",361
"mellish",361
"hyperedge",361
"glove",361
"bytes",361
"deductive",361
"lives",361
"fitted",361
"rayner",361
"directory",360
"suffices",360
"fin",360
"anyway",360
"hoo",360
"island",360
"proceeding",360
"validating",360
"mintz",360
"succeeding",360
"joy",360
"testbed",360
"infants",360
"triggering",360
"pharaoh",360
"sutton",359
"conjugation",359
"creativity",359
"ces",359
"ans",359
"ceaf",359
"pre-processed",359
"infinitival",359
"scl",359
"owing",359
"kennedy",359
"pain",359
"outlook",358
"compositionally",358
"competitors",358
"environmental",358
"riezler",358
"speakers''",357
"decompositions",357
"progressively",357
"liblinear",357
"nyt",357
"low-dimensional",357
"insensitive",357
"everyone",357
"flights",357
"browse",357
"screenshot",357
"xsl",357
"robustly",357
"pra",356
"non-lexical",356
"rnns",356
"patient''s",356
"sh",356
"pd",356
"favorably",356
"re-ordering",356
"jane",356
"part-whole",356
"chaining",356
"one-to-many",356
"real-life",356
"existed",356
"a3",356
"korhonen",356
"c3",355
"watch",355
"evidenced",355
"kbs",355
"feelings",355
"georgia",355
"analogies",355
"meurers",355
"eventuality",355
"emphasizes",355
"wrapper",355
"undergraduate",354
"ho",354
"stopword",354
"invited",354
"dtd",354
"noteworthy",354
"gl",354
"clicked",354
"broke",353
